boundary,ethnic_group,leisure,name,operator,protect_class,protection_title,ref:Funai,source,type,id,is_in:city,is_in:state_code,protected_area,FUNAI:ADR,FUNAI:AREAETNO,FUNAI:AREA_HA,FUNAI:CDOC,FUNAI:CODAREA,FUNAI:DATADOC,FUNAI:DOCUMENTO,FUNAI:ETAPA,FUNAI:EXTENSO,FUNAI:FLUXO,FUNAI:GID,FUNAI:GRUPOS,FUNAI:LINKAREA,FUNAI:NOME_AREA,FUNAI:PERIMETRO,FUNAI:REV,FUNAI:SITUACAO,FUNAI:TITULO,population,designation,alt_name,ownership,name:en,wikidata,wikipedia,loc_name,old_name,related_law,start_date,note,protect_area,protect_title,website,heritage,source:law,FUNAI:OBS_AREA,fixme,description
protected_area,,nature_reserve,Terra Indígena Poyanawa,Fundação Nacional do Índio,24,terra indígena,37201,,multipolygon,relation/3817177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Campinas/Katukina,Fundação Nacional do Índio,24,terra indígena,8601,,multipolygon,relation/3817192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Mamoadate,Fundação Nacional do Índio,24,terra indígena,26201,,multipolygon,relation/3817218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Jaminawa Arara do Rio Bagé,Fundação Nacional do Índio,24,terra indígena,18401,,multipolygon,relation/3817220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Jaminaua/Envira,Fundação Nacional do Índio,24,terra indígena,18301,,multipolygon,relation/3817223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Mawetek,Fundação Nacional do Índio,24,terra indígena,28201,,multipolygon,relation/3817225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Kampa do Igarapé Primavera,Fundação Nacional do Índio,24,terra indígena,20301,,multipolygon,relation/3817227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Jaminawa do Igarapé Preto,Fundação Nacional do Índio,24,terra indígena,18501,,multipolygon,relation/3817230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Brejo do Burgo,Fundação Nacional do Índio,24,terra indígena,6901,Funai,boundary,relation/3819785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Entre Serras,Fundação Nacional do Índio,24,terra indígena,11301,Funai,boundary,relation/3819786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Jacaré de São Domingos,Fundação Nacional do Índio,24,terra indígena,18001,Funai,boundary,relation/3819787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Kapinawá,Fundação Nacional do Índio,24,terra indígena,20901,Funai,boundary,relation/3819788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Pankararu,Fundação Nacional do Índio,24,terra indígena,32401,Funai,boundary,relation/3819789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Pankararé,Fundação Nacional do Índio,24,terra indígena,32301,Funai,boundary,relation/3819790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Potiguara,Fundação Nacional do Índio,24,terra indígena,36901,Funai,boundary,relation/3819791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Truká,Fundação Nacional do Índio,24,terra indígena,46601,,multipolygon,relation/3819793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Xukuru,Fundação Nacional do Índio,24,terra indígena,50801,,multipolygon,relation/3819794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Alto Rio Negro,Fundação Nacional do Índio,24,terra indígena,1101,Funai,boundary,relation/3910734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Médio Rio Negro I,Fundação Nacional do Índio,24,terra indígena,28501,Funai,multipolygon,relation/3910794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Médio Rio Negro II,Fundação Nacional do Índio,24,terra indígena,28601,Funai,multipolygon,relation/3910799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Yanomami,Fundação Nacional do Índio,24,terra indígena,50901,,boundary,relation/3910901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Anaro,Fundação Nacional do Índio,24,terra indígena,51601,,multipolygon,relation/3910903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Ouro,Fundação Nacional do Índio,24,terra indígena,31501,,boundary,relation/3910905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,,Terra Indígena Pium,Fundação Nacional do Índio,24,terra indígena,36301,,multipolygon,relation/3910907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Aningal,Fundação Nacional do Índio,24,terra indígena,2101,,multipolygon,relation/3910908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Raimundão,Fundação Nacional do Índio,24,terra indígena,37701,Funai,multipolygon,relation/3910909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Anta,Fundação Nacional do Índio,24,terra indígena,2201,,multipolygon,relation/3910911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Ponta da Serra,Fundação Nacional do Índio,24,terra indígena,36401,,multipolygon,relation/3910913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Balaio,Fundação Nacional do Índio,24,terra indígena,5301,,multipolygon,relation/3910914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Barata Livramento,Fundação Nacional do Índio,24,terra indígena,5601,,multipolygon,relation/3910915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Truaru,Fundação Nacional do Índio,24,terra indígena,46501,,multipolygon,relation/3910916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Sucuba,Fundação Nacional do Índio,24,terra indígena,43301,,multipolygon,relation/3910917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Boqueirão,Fundação Nacional do Índio,24,terra indígena,6701,,multipolygon,relation/3910918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Mangueira,Fundação Nacional do Índio,24,terra indígena,26301,,multipolygon,relation/3910919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Cajueiro,Fundação Nacional do Índio,24,terra indígena,8201,,multipolygon,relation/3910920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Serra da Moça,Fundação Nacional do Índio,24,terra indígena,42401,,multipolygon,relation/3910921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Barão de Antonina,Fundação Nacional do Índio,24,terra indígena,5501,,multipolygon,relation/3912906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Pinhal,Fundação Nacional do Índio,24,terra indígena,35501,,multipolygon,relation/3912907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Guarani de Bracui,Fundação Nacional do Índio,24,terra indígena,14401,,multipolygon,relation/3912986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Rio dos Pardos,Fundação Nacional do Índio,24,terra indígena,39201,,boundary,relation/3912987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Salto Grande do Jacuí,Fundação Nacional do Índio,24,terra indígena,41001,,multipolygon,relation/3912988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Serra do Itatins,Fundação Nacional do Índio,24,terra indígena,42501,,boundary,relation/3912989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena São Jeronimo,Fundação Nacional do Índio,24,terra indígena,41601,,multipolygon,relation/3912990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Guarita,Fundação Nacional do Índio,24,terra indígena,14801,,boundary,relation/3912997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Rio Branco Itanhaém,Fundação Nacional do Índio,24,terra indígena,38701,,boundary,relation/3913000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Guarani Votouro,Fundação Nacional do Índio,24,terra indígena,14701,,multipolygon,relation/3913073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Rio Areia,Fundação Nacional do Índio,24,terra indígena,38301,,multipolygon,relation/3913075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Xapecó,Fundação Nacional do Índio,24,terra indígena,50201,,boundary,relation/3913082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Icatu,Fundação Nacional do Índio,24,terra indígena,15501,,boundary,relation/3913094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Inhacorá,Fundação Nacional do Índio,24,terra indígena,17101,,multipolygon,relation/3913098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Toldo Chimbangue,Fundação Nacional do Índio,24,terra indígena,45601,,boundary,relation/3913105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Toldo Chimbangue II,Fundação Nacional do Índio,24,terra indígena,45701,,boundary,relation/3913106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Palmas,Fundação Nacional do Índio,24,terra indígena,32002,Funai,boundary,relation/3913108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Ligeiro,Fundação Nacional do Índio,24,terra indígena,25501,,multipolygon,relation/3913113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Votouro,Fundação Nacional do Índio,24,terra indígena,49201,Funai,multipolygon,relation/3913115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Reserva Indígena Mangueirinha,Fundação Nacional do Índio,24,reserva indígena,26401,,multipolygon,relation/3913117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Reserva Indígena Apucarana,Fundação Nacional do Índio,24,reserva indígena,2601,,multipolygon,relation/3913154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Guarani do Aguapeu,Fundação Nacional do Índio,24,terra indígena,14501,Funai,boundary,relation/3913155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Jaraguá,Fundação Nacional do Índio,24,terra indígena,18801,Funai,boundary,relation/3913156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Mbiguaçu,Fundação Nacional do Índio,24,terra indígena,28401,,boundary,relation/3913157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Ilha da Cotinga,Fundação Nacional do Índio,24,terra indígena,16501,Funai,multipolygon,relation/3913158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Parque do Araguaia,Fundação Nacional do Índio,24,terra indígena,33501,Funai,boundary,relation/3914875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Inawebohona,Fundação Nacional do Índio,24,terra indígena,17001,,multipolygon,relation/3914880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Pimentel Barbosa,Fundação Nacional do Índio,24,terra indígena,35301,,multipolygon,relation/3914884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Maraiwatsede,Fundação Nacional do Índio,24,terra indígena,26901,,multipolygon,relation/3914887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Karajá de Aruanã III,Fundação Nacional do Índio,24,terra indígena,21201,,multipolygon,relation/3914890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Karajá de Aruanã II,Fundação Nacional do Índio,24,terra indígena,21101,,multipolygon,relation/3914894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena São Domingos,Fundação Nacional do Índio,24,terra indígena,58301,Funai,multipolygon,relation/3914896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Reserva Indígena Krahó-Kanela,Fundação Nacional do Índio,24,reserva indígena,62301,,multipolygon,relation/3914903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Areões,Fundação Nacional do Índio,24,terra indígena,3901,,multipolygon,relation/3914914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Urubu Branco,Fundação Nacional do Índio,24,terra indígena,48301,,multipolygon,relation/3914933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Tapirapé/Karajá,Fundação Nacional do Índio,24,terra indígena,44001,,multipolygon,relation/3914938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Parabubure,Fundação Nacional do Índio,24,terra indígena,32701,,multipolygon,relation/3979545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Chão Preto,Fundação Nacional do Índio,24,terra indígena,10001,,multipolygon,relation/3979546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Reserva Indígena São Marcos,Fundação Nacional do Índio,24,reserva indígena,58101,,boundary,relation/3979548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Erikpatsá,Fundação Nacional do Índio,24,terra indígena,11401,,multipolygon,relation/3979549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Vale do Guaporé,Fundação Nacional do Índio,24,terra indígena,48601,,multipolygon,relation/3979550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Bakairi,Fundação Nacional do Índio,24,terra indígena,5201,,multipolygon,relation/3979552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Utiariti,Fundação Nacional do Índio,24,terra indígena,48501,,multipolygon,relation/3979561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Umutina,Fundação Nacional do Índio,24,terra indígena,48001,,multipolygon,relation/3979562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Tubarão Latunde,Fundação Nacional do Índio,24,terra indígena,46701,,multipolygon,relation/3979566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Tirecatinga,Fundação Nacional do Índio,24,terra indígena,45501,,multipolygon,relation/3979571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Batovi,Fundação Nacional do Índio,24,terra indígena,6001,,multipolygon,relation/3979574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Juininha,Fundação Nacional do Índio,24,terra indígena,19501,,multipolygon,relation/3979586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Reserva Indígena Jarudore,Fundação Nacional do Índio,24,reserva indígena,19101,,multipolygon,relation/3979587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Lagoa dos Brincos,Fundação Nacional do Índio,24,terra indígena,25001,,multipolygon,relation/3979590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Guató,Fundação Nacional do Índio,24,terra indígena,15001,Funai,multipolygon,relation/3979592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Enawenê-Nawê,Fundação Nacional do Índio,24,terra indígena,11201,Funai,multipolygon,relation/3979603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Irantxe,Fundação Nacional do Índio,24,terra indígena,17301,,multipolygon,relation/3979604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,xavante,nature_reserve,Terra Indígena Ubawawe,Fundação Nacional do Índio,24,terra indígena,47801,,multipolygon,relation/3979605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Perigara,Fundação Nacional do Índio,24,terra indígena,34901,,multipolygon,relation/3979606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Pirineus de Souza,Fundação Nacional do Índio,24,terra indígena,36101,,multipolygon,relation/3979607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Paresi,Fundação Nacional do Índio,24,terra indígena,33401,,multipolygon,relation/3979617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Pequizal,Fundação Nacional do Índio,24,terra indígena,34801,,multipolygon,relation/3979623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Merure,Fundação Nacional do Índio,24,terra indígena,29001,,boundary,relation/3979628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Nambikwara,Fundação Nacional do Índio,24,terra indígena,30201,,multipolygon,relation/3979640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Menkü,Fundação Nacional do Índio,24,terra indígena,28801,,multipolygon,relation/3979642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Taihantesu,Fundação Nacional do Índio,24,terra indígena,43801,,multipolygon,relation/3979643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Reserva Indígena Tereza Cristina,Fundação Nacional do Índio,24,reserva indígena,45001,,multipolygon,relation/3979644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Tadarimana,Fundação Nacional do Índio,24,terra indígena,43701,,multipolygon,relation/3979647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Marechal Rondon,Fundação Nacional do Índio,24,terra indígena,27201,,multipolygon,relation/3979651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Sangradouro/Volta Grande,Fundação Nacional do Índio,24,terra indígena,41101,,multipolygon,relation/3979652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Takuaraty/Yvykuarusu,Fundação Nacional do Índio,24,terra indígena,43901,,multipolygon,relation/4218092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Reserva Indígena Taquaperi,Fundação Nacional do Índio,24,reserva indígena,44101,,multipolygon,relation/4218094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Taunay/Ipegue,Fundação Nacional do Índio,24,terra indígena,44401,,multipolygon,relation/4218097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Pirakua,Fundação Nacional do Índio,24,terra indígena,36001,,multipolygon,relation/4218101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Reserva Indígena Sassoró,Fundação Nacional do Índio,24,reserva indígena,42201,,multipolygon,relation/4218116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Sete Cerros,Fundação Nacional do Índio,24,terra indígena,42901,,multipolygon,relation/4218138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Reserva Indígena Cachoeirinha,Fundação Nacional do Índio,24,reserva indígena,7701,,multipolygon,relation/4218142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Buriti,Fundação Nacional do Índio,24,terra indígena,7001,Funai,multipolygon,relation/4218152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Ñande Ru Marangatu,Fundação Nacional do Índio,24,terra indígena,30301,Funai,multipolygon,relation/4218156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Amambai,Fundação Nacional do Índio,24,terra indígena,1601,,multipolygon,relation/4218161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Panambizinho,Fundação Nacional do Índio,24,terra indígena,32101,Funai,multipolygon,relation/4218162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Arroio-Korá,Fundação Nacional do Índio,24,terra indígena,4401,,multipolygon,relation/4218165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Lalima,Fundação Nacional do Índio,24,terra indígena,25101,,multipolygon,relation/4218184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Kadiwéu,Fundação Nacional do Índio,24,terra indígena,20001,,multipolygon,relation/4218293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Jaguapiré,Fundação Nacional do Índio,24,terra indígena,18101,,multipolygon,relation/4218295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Guaimbé,Fundação Nacional do Índio,24,terra indígena,13701,,multipolygon,relation/4218306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Pirajuí,Fundação Nacional do Índio,24,terra indígena,35901,,multipolygon,relation/4218314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Nioaque,Fundação Nacional do Índio,24,terra indígena,30601,,multipolygon,relation/4218324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Limão Verde,Fundação Nacional do Índio,24,terra indígena,25701,,multipolygon,relation/4218347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Pau Brasil,Fundação Nacional do Índio,24,terra indígena,34001,,multipolygon,relation/4218362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Krenak,Fundação Nacional do Índio,24,terra indígena,23401,,multipolygon,relation/4218369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Barra Velha,Fundação Nacional do Índio,24,terra indígena,5801,,multipolygon,relation/4218375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Coroa Vermelha,Fundação Nacional do Índio,24,terra indígena,10301,Funai,multipolygon,relation/4218381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Xacriabá,Fundação Nacional do Índio,24,terra indígena,49901,,multipolygon,relation/4218383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Xakriabá Rancharia,Fundação Nacional do Índio,24,terra indígena,50001,,multipolygon,relation/4218405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
